,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,brand,brand:wikidata,brand:wikipedia,cuisine,drive_through,name,outdoor_seating,takeaway,wheelchair,latitude,longitude,id,created_by,FIXME,phone,website,addr:country,start_date,toilets:wheelchair,contact:email,contact:fax,contact:phone,contact:website,opening_hours,operator,addr:state,fixme,internet_access,capacity,email,alt_name,shop,description,wpt_symbol,source,addr:suburb,contact:mobile,delivery,smoking,official_name,payment:credit_cards,food,internet_access:fee,internet_access:ssid,contact:facebook,contact:twitter,diet:vegetarian,name:en,entrance,int_name,wifi,address:number,url,addr:housename,brand:website,ele,note,brewery,old_name,name:pt,phone_1,diet:vegan,self_service,air_conditioning,reservation,access,drinking_water,fee,toilets:disposal,toilets:position,opening_hours:covid19,atm,contact:instagram,short_name,name:ja,wheelchair:description,survey:date,wikidata,drive_in,organic,level,min_age,building,contact:soundcloud,contact:youtube,height,addr,tourism,name:nl,amenity_1,mapillary,name:ko,name:fr,diet:gluten_free,addr:full,is_in,source:date,payment:cheque,contact:whatsapp,addr:unit,fax,payment:debit_cards,location,wikipedia,addr:district,name:zh,drink:beer,payment:cash,payment:maestro,payment:mastercard,payment:visa,payment:visa_debit,payment:visa_electron,diet:raw,operator:wikidata,payment:cards,payment:coins,lgbtq,store,name:es,ref,microbrewery,sport,delivery:covid19,bar,diet:meat,drink:wine,covered,name:ru,diet:lactose_free,departures_board,shelter,addr:province
410,São Paulo,155,01409-001,Rua Peixoto Gomide,bar,,,,,,Barão de Itararé,yes,,,-23.5552974,-46.6553185,2614740726,,,,http://www.baraodaitarare.com.br/,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,,,,,restaurant,,,,,,Lanchonete Berrini,,,,-23.6092519,-46.6940811,2616238301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,São Paulo,325,02215-000,Rua Reverendo Israel Vieira Ferreira,bar,,,,,,Boteco Bragantino,,,,-23.4929300,-46.5835844,2617966320,,,,,,,,,,,,07:00 - 21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,São Paulo,1202,03053-000,Rua Bresser,pub,,,,,,,,,,-23.5406709,-46.6077125,2619849159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,São Paulo,374,05433-000,Rua Girassol,bar,,,,,,Genial Bar,,,,-23.5554726,-46.6890611,2622528397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,São Paulo,354,05433-000,Rua Girassol,bar,,,,,,Mundial Bar,,,,-23.5555979,-46.6889686,2622528655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,São Paulo,254,05432-000,Rua Fidalga,bar,,,,,,Filial Bar,yes,,,-23.5571758,-46.6892535,2622533015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,São Paulo,135,03059-023,Rua Fernandes Vieira,restaurant,,,,,,Eskritorio,yes,,,-23.5402210,-46.5903787,2625142600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,São Paulo,1361,02134-001,Rua Padre Sabóia de Medeiros,fast_food,,,,sandwich,,Salgadinho Saboia,,,,-23.4965482,-46.5793458,2630096465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,pub,,,,,,FuskaBar,,,,-23.6746673,-46.5097866,2632393035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bar Xavantes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,restaurant,,,,,,Subway,,,,-23.5287534,-46.7023194,2632416308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,restaurant,,,,,,Estrela da Tito,,,,-23.5280034,-46.6980842,2632416327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,São Paulo,1180,05051-001,Rua Tito,restaurant,,,,,,Restaurante Sabor e Prazer,,yes,,-23.5281178,-46.7032071,2632416329,,,,,,,,,,,,11:00-15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,São Paulo,114,05050-060,Praça Cívica,restaurant,,,,,,Pizzaria Didios,,,,-23.5279162,-46.7040253,2632416335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,São Paulo,98,05050-060,Praça Cívica,restaurant,,,,japanese,,Harumi,,,,-23.5277644,-46.7039042,2632416394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,bar,,,,,,Bartho,,,,-23.5359094,-46.6788282,2632561131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,bar,,,,,,Valadares,,,,-23.5239965,-46.6898729,2634702499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,,,,,bar,,,,,,Lewis,,,,-23.5240882,-46.6898553,2634702500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,,,,,restaurant,,,,,,Habib's,,,,-23.5248692,-46.6976755,2634702507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,,,04355-000,,restaurant,,,,brazilian,,Flor do Aeroporto,,,,-23.6352051,-46.6581106,2635184015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,São Paulo,1010,,Rua Cubatão,restaurant,,,,regional,,Bar e Restaurante 1010,,,,-23.5806123,-46.6416403,2637705028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,São Paulo,1111,,Rua Cubatão,cafe,Fran's Café,Q62075645,,coffee_shop,,Fran's Café,,yes,,-23.5815293,-46.6410446,2637705068,,,,,,,,,,,,07:00-23:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,,1116,,Rua Cubatão,restaurant,,,,,,Chapadão,,,,-23.5814633,-46.6412231,2637705292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Restaurante Chapadão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,,90,,Rua Domingos de Moraes,restaurant,,,,japanese,,Restaurante Kyodai,,,,-23.5780264,-46.6411375,2637706038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,São Paulo,100,04010-000,Rua Domingos de Moraes,restaurant,,,,,,Bar e Restaurante Chaplin,,,,-23.5781213,-46.6411638,2637706609,,,,,,,,,,,,,,,,,,,,,,,,Paraíso,,,,,,,,,,,,,,,,,,Chaplin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,São Paulo,86,,Rua Domingos de Morais,restaurant,,,,arab,,Confeitaria Jaber,no,,,-23.5779356,-46.6411241,2637706610,,,,,,,,,,,,,,,,,,,,,,,,Paraíso,,,no,,,,,,,,,,,,,,,Jaber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,São Paulo,955,,Rua Cubatão,restaurant,,,,,,Restaurante Volentieri,,,,-23.5801984,-46.6417918,2637706862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,,62,,Avenida Conselheiro Rodrigues Alves,cafe,,,,,,Estação do Café,,,,-23.5816223,-46.6393215,2637707326,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,2235,,Rua Vergueiro,cafe,,,,lebanese,,Confeitaria Monte Líbano,,,,-23.5815389,-46.6380531,2637707525,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,São Paulo,208,,Avenida Conselheiro Rodrigues Alves,restaurant,,,,,,Save-Planet Café,,,,-23.5831663,-46.6413424,2637707882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,2688,,Rua Vergueiro,bar,,,,,,Ceará,,,,-23.5852519,-46.6363002,2637711115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,204,,Avenida Conselheiro Rodrigues Alves,restaurant,,,,,,Lanches 204,,,,-23.5825731,-46.6405538,2637734444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,São Paulo,1709,04101-000,Rua Vergueiro,restaurant,,,,,,Esfiha Chic,,,,-23.5772887,-46.6405354,2637734598,,,,,,,,,,,,,,,,,,,,,,,,Paraíso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,São Paulo,813,01311-100,Avenida Paulista,restaurant,,,,,,Café Creme,,,,-23.5663540,-46.6508719,2637736270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,São Paulo,575,01403-001,Alameda Joaquim Eugênio de Lima,bar,,,,,,Asterix,,,,-23.5666860,-46.6512751,2637738149,,,,http://barasterix.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,São Paulo,1524 L1,01304-001,Rua Augusta,restaurant,,,,mexican,,Tollocos,,,,-23.5567596,-46.6588770,2637739286,,,,http://www.tollocos.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,São Paulo,486,01304-000,Rua Augusta,bar,,,,,,Outs,,,,-23.5513788,-46.6507134,2637741851,,,,http://clubeouts.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O Beco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,São Paulo,501,01305-000,Rua Augusta,bar,,,,,,Inferno Club,,,,-23.5515453,-46.6507710,2637741869,,,,http://infernoclub.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,São Paulo,335,01305-000,Rua Augusta,bar,,,,,,Astronete Bar,,,,-23.5510552,-46.6492564,2637743184,,,,http://www.astronete.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,,,restaurant,,,,regional,,Restaurante Casa da Biza,,,,-23.5642418,-46.6219069,2642881411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,São Paulo,955,,Rua Gomes de Carvalho,restaurant,,,,,,Frangaria,,,,-23.5983314,-46.6827280,2646749410,,,+55 11 3045-8828,,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,,,cafe,,,,,,Franz Café,,,,-23.5541488,-46.5608249,2647917763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,,,fast_food,Subway,Q244457,en:Subway (restaurant),sandwich,,Subway,,yes,,-23.5470535,-46.5636209,2647917788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,São Paulo,1790,05582-001,Avenida Corifeu de Azevedo Marques,restaurant,,,,,,Manequinho Butantan,,,,-23.5734282,-46.7318019,2652020432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,São Paulo,132,05020-000,Rua Ministro Ferreira Alves,pub,,,,brazilian;florianopolitano,,O Catarina,,,,-23.5319250,-46.6819150,2675012616,,,+55 11 2369 5657,,,,,,,,,Tu-Sa 12:00-00:00; Su 12:00-20:00,,,,,,ocatarinabar@yahoo.com.br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,São Paulo,507,05422-010,Rua dos Pinheiros,restaurant,,,,burger,,Meat Chopper,,,limited,-23.5657964,-46.6829178,2682845221,,,+55 011 3081-5369,,,,,,,,,"Mo 12:00-15:30; Tu-Fr 12:00-15:30,18:00-23:20; Sa 12:00-00:30; Su 18:00-23:00",,,,,50,,,,,,,,,,outside,,,,,,,,,,,,,,,Meat Chopper burgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,São Paulo,703,05422-001,Rua dos Pinheiros,restaurant,,,,sandwich,,Subway,,,limited,-23.5665258,-46.6847182,2683520663,,,+55 11 3085-2296,http://www.subway.com.br/,,,,,,,,Mo-Sa 11:00-22:00,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,São Paulo,320,05422-000,Rua dos Pinheiros,restaurant,,,,burger,,Meats,,,limited,-23.5648805,-46.6813098,2683520674,,,+55 11 2679-6323,http://www.restaurantemeats.com.br/,,,,,,,,"Tu-Fr 12:00-15:00,19:00-00:00; Sa 12:00-01:00; Su 12:00-23:30",,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,São Paulo,97,05418-010,Rua Antônio Bicudo,restaurant,,,,italian,,Nello's,,,limited,-23.5669063,-46.6880392,2683539252,,,+55 11 3082-4365,http://www.nellos.com.br,,,,,,,,"Tu-Su 12:00-16:00,19:00-23:20",,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,São Paulo,715,05422-001,Rua dos Pinheiros,restaurant,,,,chinese,,China in Box,,,limited,-23.5665717,-46.6848279,2684571388,,,+55 11 3061-1116,https://www.chinainbox.com.br/,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,São Paulo,681,05422-011,Rua Fradique Coutinho,restaurant,,,,burger,,Twin Burger,,,no,-23.5664222,-46.6844737,2685237460,,,+55 11 3081-9102,http://www.twinburger.com.br,,,,,,,,Su-Th 11:30-02:00; Fr-Sa 11:30-05:00,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,São Paulo,49,04004-030,Rua Desembargador Eliseu Guilherme,restaurant,,,,regional,,Sabor Real Restaurante & Grill,,,,-23.5722401,-46.6441306,2687705125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,São Paulo,,04004-030,Rua Desembargador Eliseu Guilherme,cafe,Starbucks,Q37158,en:Starbucks,coffee_shop,,Starbucks,,yes,,-23.5733557,-46.6439473,2687705131,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,São Paulo,37,04004-004,Avenida Bernardino de Campos,restaurant,,,,japanese,,Kyoto Oriental Fast Food,,,,-23.5716948,-46.6435030,2687705142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,São Paulo,2363,05409-011,Rua Oscar Freire,restaurant,,,,arab,,Esfiharia Hayek,,,,-23.5524627,-46.6777042,2704339241,,,,,,,,,,,,,,,,,,,,,,,Survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,São Paulo,12,,Rua Coronel Artur Godoi,cafe,,,,,,Quinto Pecado,,,,-23.5841214,-46.6397979,2710167598,,,,http://quintopecadodoces.com.br,,,,,,,,Mo-Fr 10:00-19:00; Sa 11:00-18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,São Paulo,255,01417-020,Alameda Tietê,restaurant,,,,pizza,,Margherita Pizzeria,,,,-23.5620631,-46.6658029,2711660364,,,+55 11 2714-3000,http://margherita.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,São Caetano do Sul,2028,09580-500,Estrada da Lágrimas,fast_food,Burger King,Q177054,en:Burger King,burger,yes,Burger King,,yes,,-23.6465143,-46.5769755,2719408496,,,,http://www.burgerking.com.br/restaurante/estrada-das-lagrimas-sao-caetano-do-sul-sp,,,,,,,,,,,,,,,,,,,,Jardim São Caetano,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,São Paulo,1293,03026-001,Rua Silva Teles,restaurant,,,,regional,,Bar e Restaurante Santa Rita,,,,-23.5274152,-46.6080293,2724042714,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,São Paulo,1143,03019-000,Rua Joaquim Carlos,restaurant,,,,regional;burger,,Skina Bar,,,,-23.5268450,-46.6074871,2724042723,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,São Paulo,987,08451-000,Estrada do Lageado Velho,restaurant,,,,fast_food,,Habib's,,,,-23.5343496,-46.4001414,2724496350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,São Paulo,1621,02113-015,Avenida Guilherme Cotching,restaurant,,,,pizza_e_culinaria_regional,,Pizzaria e Restaurante Rossio,,yes,,-23.5154650,-46.5876281,2726886416,,,+55 11 2955-5876;+55 11 2955-7165,,,,,,,,,24/7,,,,,100,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,São Paulo,241,02076-010,Rua Mário Pinheiro,restaurant,,,,japanese,,Shinjiru Sushi Bar,,,,-23.5055506,-46.5982388,2726902699,,,,,,,,,,,,Mo-Su 12:00-23:00,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,São Paulo,8210,,Avenida Jacu-Pêssego,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,,yes,,-23.5400121,-46.4500874,2732240792,,,,,,,,,,,,10:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,São Paulo,2642,01402-000,Avenida Brigadeiro Luís Antônio,fast_food,,,,regional,,Skina 10,,,,-23.5700473,-46.6515269,2740846827,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,São Bernardo do Campo,391,,Rua Bela Vista,restaurant,,,,pizza,,Pizzaria Sala Vip,,,,-23.7124983,-46.5461366,2741073925,,,+55 11 4125 5757,https://www.salavippizzaria.com.br/,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,,,cafe,Starbucks,Q37158,en:Starbucks,coffee_shop,,Starbucks,,yes,yes,-23.5466530,-46.6520949,2744223394,,,,,,,,,,,,,,,,,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
